,Source,Target,value,nb_transactions
2565,Bter.com,175,132486137.0,6.0
2566,292,Bitbond.com,2749160.0,2.0
2567,FYBSG.com,BX.in.th,10573660324.0,13.0
2568,71842975,72472408,25825102.0,1.0
2569,821,BX.in.th,9824651621.0,18.0
2570,YoBit.net,Vaultoro.com,161704412.0,9.0
2571,SatoshiMines.com,BX.in.th,1832148018.0,313.0
2572,57,61,269966462.0,22.0
2573,35,BTCJam.com,413386927.0,18.0
2574,1226,154,7803250.0,1.0
2575,YoBit.net,BitBargain.co.uk,208185848.0,6.0
2576,289,269,1552139589.0,53.0
2577,175,PocketDice.io,1849146886.0,22.0
2578,Poloniex.com,16768780,927629612732.0,10.0
2579,Bit-x.com,BitcoinFog,114104625.0,2.0
2580,BTCJam.com,641,980268260.0,17.0
2581,154,BtcTrade.com,1880788239.0,4.0
2582,1226,Bter.com,13513191825.0,30.0
2583,292,354,35721710.0,12.0
2584,Bitcoin.de,700,9202620264.0,15.0
2585,CoinJar.com,1138,598070176.0,2.0
2586,Paymium.com,TheRockTrading.com,275938798463.0,23.0
2587,69697250,HolyTransaction.com,175277801220.0,28.0
2588,HaoBTC.com,PocketDice.io,100180000.0,2.0
2589,69984672,16621,3516962603.0,51.0
2590,107,Bter.com,17188391285.0,43.0
2591,289,101,322277726.0,9.0
2592,BTCJam.com,469,13445247.0,1.0
2593,CoinJar.com,469,1706430952.0,10.0
2594,269,Matbea.com,311398753.0,44.0
2595,HolyTransaction.com,469,250213643.0,8.0
2596,PocketDice.io,Vaultoro.com,32453274.0,10.0
2597,Loanbase.com,1138,4203093761.0,28.0
2598,HolyTransaction.com,BTCC.com,113708000.0,3.0
2599,Huobi.com,HolyTransaction.com,343957180.0,5.0
2600,BtcTrade.com,BX.in.th,21063957426.0,23.0
2601,641,16621,16987980.0,12.0
2602,396,289,7867725671.0,19.0
2603,292,CoinTrader.net_LocalBitcoins.com,71363479.0,4.0
2604,1226,BX.in.th,9408046957.0,37.0
2605,SlushPool.com,1149,80955182111.0,38.0
2606,289,107,2209373994.0,34.0
2607,69697250,Bit-x.com,41408133591.0,4.0
2608,PocketDice.io,61,95050080.0,15.0
2609,FYBSG.com,Huobi.com,6422416024.0,11.0
2610,35,469,77616099.0,3.0
2611,LuckyB.it,154,1158567.0,4.0
2612,SlushPool.com,Matbea.com,16670380820.0,6.0
2613,HolyTransaction.com,1149,16832077.0,11.0
2614,154,LuckyB.it,27501650.0,4.0
2615,CoinGaming.io,107,5586350165.0,17.0
2616,SatoshiMines.com,Bit-x.com,68823752.0,43.0
2617,35,Huobi.com,879833900.0,17.0
2618,7277,289,1189954.0,6.0
2619,Huobi.com,227,217403005.0,17.0
2620,71554939,SatoshiDice.com,19337924858.0,48.0
2621,CoinJar.com,154,291137653.0,2.0
2622,YoBit.net,18972,305332811.0,11.0
2623,154,BX.in.th,1533822457.0,8.0
2624,72472408,BTC-e.com,207969462.0,9.0
2625,289,122,1871921830.0,11.0
2626,289,Bitbond.com,278441966.0,11.0
2627,871,Cryptonator.com,129873717.0,10.0
2628,Bitbond.com,57,3620100517.0,43.0
2629,16621,Poloniex.com,117054151.0,15.0
2630,16621,Bit-x.com,158995173.0,11.0
2631,1149,Bit-x.com,6304891.0,4.0
2632,SatoshiDice.com,YoBit.net,185101525.0,19.0
2633,57,BtcTrade.com,281890249.0,3.0
2634,SafeDice.com,Bitstamp.net,85126439.0,13.0
2635,16621,101,395993311.0,34.0
2636,Rollin.io,Matbea.com,43168851.0,5.0
2637,1149,101,31121241.0,10.0
2638,CoinJar.com,122,2481804812.0,12.0
2639,292,289,4392258.0,4.0
2640,292,61,43304819.0,8.0
2641,Rollin.io,BX.in.th,282621656.0,14.0
2642,57,HolyTransaction.com,538881235.0,23.0
2643,CoinJar.com,57,2008636456.0,7.0
2644,1149,MercadoBitcoin.com.br,2273007.0,1.0
2645,Paymium.com,523,200162076580.0,27.0
2646,1567,MercadoBitcoin.com.br,40723081.0,59.0
2647,289,18972,172827031.0,3.0
2648,CoinSpot.com.au,107,7580612.0,2.0
2649,74304487,BTC-e.com,520171286.0,25.0
2650,999Dice.com,Huobi.com,1044507688.0,18.0
2651,1805,CoinPayments.net,4369159099.0,18.0
2652,Matbea.com,OKCoin.com,99082153006.0,4.0
2653,BX.in.th,SatoshiDice.com,2612521012.0,3.0
2654,469,269,356938073.0,2.0
2655,Bit-x.com,Matbea.com,2200836279.0,4.0
2656,FortuneJack.com,101,47109498.0,24.0
2657,898,Bitcoin.de,457543547.0,3.0
2658,107,CoinSpot.com.au,142630703.0,6.0
2659,16768780,ePay.info_CoinJoinMess,2013547323.0,11.0
2660,Bitcoin.de,SatoshiMines.com,41866609430.0,34.0
2661,BitBargain.co.uk,348,4460006500.0,3.0
2662,70063369,OKCoin.com,3520137695.0,13.0
2663,417,354,194768318.0,5.0
2664,Vaultoro.com,Cryptonator.com,2123695.0,2.0
2665,70063369,Bter.com,6809006083.0,22.0
2666,289,CoinPayments.net,1230604596.0,20.0
2667,71554939,641,37973908515.0,57.0
2668,CoinSpot.com.au,999Dice.com,10769907037.0,229.0
2669,SafeDice.com,57,1242302045.0,35.0
2670,69984672,ePay.info_CoinJoinMess,315287044.0,10.0
2671,TheRockTrading.com,175,2324763696.0,2.0
2672,175,269,1531050575.0,20.0
2673,PocketDice.io,417,326568351.0,32.0
2674,CoinGaming.io,821,4592053984.0,20.0
2675,YoBit.net,1567,3652805.0,1.0
2676,700,PocketDice.io,807365203.0,52.0
2677,CoinPayments.net,TheRockTrading.com,59386470.0,2.0
2678,871,57,61945854.0,7.0
2679,61,1138,2166122.0,1.0
2680,641,35,56682829.0,14.0
2681,0,73963652,18031096.0,8.0
2682,Bit-x.com,CoinMotion.com,32967060.0,10.0
2683,57,898,1803716506.0,8.0
2684,YoBit.net,SatoshiDice.com,449798930.0,26.0
2685,Bitbond.com,292,625381687.0,8.0
2686,1138,Bitstamp.net,112891808.0,7.0
2687,Bter.com,SafeDice.com,999990000.0,1.0
2688,CoinTrader.net_LocalBitcoins.com,35,1246134935.0,3.0
2689,Huobi.com,999Dice.com,1300695648.0,17.0
2690,0,16768780,360216506.0,5.0
2691,1070,Bter.com,70971143.0,7.0
2692,BTC-e.com,Bter.com,475236104688.0,12.0
2693,SatoshiDice.com,871,3845485.0,1.0
2694,Huobi.com,SafeDice.com,12849047167.0,5.0
2695,175,BTCC.com,9145114071.0,6.0
2696,1138,421,114099208.0,14.0
2697,CoinGaming.io,BitcoinFog,3000142924.0,24.0
2698,101,YoBit.net,1121280041.0,8.0
2699,107,700,836086232.0,4.0
2700,35,TheRockTrading.com,353012206.0,15.0
2701,SimpleCoin.cz,35,2555181467.0,16.0
2702,348,871,612385606.0,4.0
2703,396,292,219973638.0,1.0
2704,101,HolyTransaction.com,2937036.0,1.0
2705,SimpleCoin.cz,Rollin.io,1801147601.0,12.0
2706,YoBit.net,5162,525920689.0,3.0
2707,CoinGaming.io,Bitbond.com,128242922.0,6.0
2708,SlushPool.com,16621,29647250287.0,14.0
2709,107,1138,722338019.0,62.0
2710,122,BTC-e.com,17004702190.0,36.0
2711,61,348,685628365.0,89.0
2712,70063369,MercadoBitcoin.com.br,9790339033.0,32.0
2713,289,TheRockTrading.com,1763657341.0,4.0
2714,CoinSpot.com.au,BTCJam.com,357302257.0,46.0
2715,Loanbase.com,417,316670533.0,4.0
2716,BtcTrade.com,Poloniex.com,2797057906.0,25.0
2717,289,Loanbase.com,3160431945.0,14.0
2718,BTCJam.com,PocketDice.io,1442751354.0,20.0
2719,TheRockTrading.com,523,6198779937.0,7.0
2720,Bitbond.com,SatoshiMines.com,338023452.0,4.0
2721,Bitcoin.de,1138,3061820052.0,12.0
2722,227,348,154709971.0,28.0
2723,175,SatoshiDice.com,3185617411.0,41.0
2724,BitBargain.co.uk,354,113920075.0,2.0
2725,0,69827719,77024740.0,3.0
2726,YoBit.net,175,1207959194.0,28.0
2727,154,421,19711714.0,2.0
2728,Bitstamp.net,SafeDice.com,57984098622.0,10.0
2729,74278522,73832915,12171795670.0,21.0
2730,Rollin.io,871,2427289.0,2.0
2731,469,417,2045910566.0,6.0
2732,SecondsTrade.com,Poloniex.com,1910359603.0,6.0
2733,Huobi.com,469,28017161023.0,21.0
2734,CoinJar.com,SafeDice.com,717280008.0,6.0
2735,101,CoinSpot.com.au,16962310.0,5.0
2736,Bitstamp.net,1391,159423751201.0,15.0
2737,HappyCoins.com,YoBit.net,519746320.0,4.0
2738,269,292,66107992.0,4.0
2739,Bitcoin.de,HolyTransaction.com,16218707039.0,32.0
2740,Bitstamp.net,419,177514711.0,1.0
2741,CoinJar.com,Loanbase.com,14278175790.0,20.0
2742,HappyCoins.com,700,1323338980.0,8.0
2743,CoinJar.com,YoBit.net,7127474558.0,47.0
2744,227,1149,73944070.0,11.0
2745,CoinSpot.com.au,122,99940316.0,1.0
2746,354,CoinGaming.io,6242932396.0,29.0
2747,FortuneJack.com,417,315498226.0,8.0
2748,1149,PocketDice.io,11368352.0,10.0
2749,700,FortuneJack.com,32746018.0,11.0
2750,SatoshiMines.com,HaoBTC.com,109584363.0,57.0
2751,289,421,1642406165.0,29.0
2752,5162,175,26898968700.0,1.0
2753,Paymium.com,1138,27225290013.0,4.0
2754,SlushPool.com,1805,13345606911.0,5.0
2755,CoinJar.com,999Dice.com,777841988.0,9.0
2756,348,SatoshiMines.com,6828681.0,4.0
2757,69697250,35,95112942160.0,12.0
2758,898,Bit-x.com,1475777782.0,5.0
2759,Cryptonator.com,SatoshiDice.com,32596156.0,21.0
2760,898,Bitbond.com,292775705.0,3.0
2761,5162,Poloniex.com,828146914366.0,5.0
2762,Loanbase.com,CoinMotion.com,583729557.0,7.0
2763,LuckyB.it,57,16299882.0,14.0
2764,1149,HolyTransaction.com,306441433.0,9.0
2765,122,LuckyB.it,12995364.0,5.0
2766,57,LuckyB.it,19733987.0,14.0
2767,LuckyB.it,122,4371185.0,4.0
2768,SatoshiMines.com,292,13723838.0,9.0
2769,999Dice.com,BtcTrade.com,70833247.0,3.0
2770,396,BitcoinFog,25804791014.0,24.0
2771,1567,421,17005075.0,18.0
2772,BitBargain.co.uk,1805,1426583707.0,6.0
2773,35,BtcTrade.com,285173669.0,5.0
2774,ePay.info_CoinJoinMess,Paymium.com,28497120202.0,78.0
2775,HappyCoins.com,SatoshiDice.com,347192510.0,2.0
2776,Bit-x.com,Vaultoro.com,1307341753.0,10.0
2777,417,FortuneJack.com,3367533143.0,10.0
2778,70063369,CoinJar.com,1809295574.0,7.0
2779,0,CoinCafe.com,297333106.0,21.0
2780,396,MercadoBitcoin.com.br,4658573878.0,8.0
2781,Xapo.com,71842975,17099226.0,2.0
2782,70063369,HolyTransaction.com,8468873553.0,25.0
2783,107,TheRockTrading.com,5256456039.0,8.0
2784,Bit-x.com,227,236994118.0,12.0
2785,35,292,183859814.0,16.0
2786,61,YoBit.net,1123672804.0,67.0
2787,1070,348,983699141.0,33.0
2788,Bitcoin.de,PocketDice.io,11185293218.0,9.0
2789,292,35,17548582.0,8.0
2790,70063369,Cryptonator.com,5073165519.0,22.0
2791,Vaultoro.com,HaoBTC.com,438793416.0,7.0
2792,BTCJam.com,FYBSG.com,69376437.0,3.0
2793,16621,SatoshiMines.com,151085657.0,93.0
2794,CoinSpot.com.au,PocketDice.io,27773524.0,8.0
2795,821,Loanbase.com,1179183702.0,2.0
2796,BitBargain.co.uk,BTCJam.com,22560312555.0,26.0
2797,871,SatoshiDice.com,218990716.0,3.0
2798,396,Bitcoin.de,12412838272.0,20.0
2799,Loanbase.com,YoBit.net,2016148080.0,21.0
2800,PocketDice.io,1138,20853688.0,16.0
2801,57,1391,203211670.0,15.0
2802,SatoshiMines.com,Paymium.com,4436199.0,3.0
2803,BTCJam.com,Paymium.com,1269205084.0,11.0
2804,Huobi.com,SatoshiMines.com,1234552653.0,2.0
2805,898,269,4261211068.0,12.0
2806,1149,CoinTrader.net_LocalBitcoins.com,26486141.0,1.0
2807,CoinJar.com,HaoBTC.com,1626256565.0,5.0
2808,Paymium.com,SatoshiMines.com,30149481295.0,3.0
2809,Bitbond.com,122,1515541019.0,19.0
2810,16621,421,1589431755.0,14.0
2811,Loanbase.com,1391,26693279.0,3.0
2812,16768780,Huobi.com,214462767.0,1.0
2813,292,348,37932251.0,11.0
2814,73963652,71842975,853324752.0,13.0
2815,CoinCafe.com,57,514173159.0,3.0
2816,154,OKCoin.com,18228960809.0,36.0
2817,Paymium.com,469,62980799586.0,5.0
2818,SlushPool.com,CoinPayments.net,21326671971.0,5.0
2819,CoinGaming.io,SatoshiMines.com,290908775.0,15.0
2820,SatoshiMines.com,BitBargain.co.uk,15239857.0,2.0
2821,348,61,85510787.0,10.0
2822,CoinPayments.net,469,1395403938.0,7.0
2823,700,354,26471234.0,4.0
2824,Rollin.io,Loanbase.com,707744902.0,64.0
2825,469,821,10376691816.0,6.0
2826,0,73832915,2198092864.0,12.0
2827,FortuneJack.com,469,869808652.0,8.0
2828,SatoshiDice.com,Bit-x.com,50777418.0,7.0
2829,BTCJam.com,BX.in.th,2415153357.0,13.0
2830,CoinPayments.net,PocketDice.io,2305926625.0,24.0
2831,HaoBTC.com,BTCJam.com,20333866536.0,15.0
2832,CoinMotion.com,FortuneJack.com,9175255.0,2.0
2833,CoinJar.com,Rollin.io,1899292292.0,16.0
2834,SatoshiDice.com,999Dice.com,276329688.0,33.0
2835,417,269,66963127.0,6.0
2836,Bitstamp.net,1805,190233832695.0,18.0
2837,57,35,295592987.0,34.0
2838,74278522,ePay.info_CoinJoinMess,930613486.0,12.0
2839,348,Matbea.com,184916137.0,4.0
2840,FortuneJack.com,SatoshiDice.com,1173236921.0,27.0
2841,CoinJar.com,Bitbond.com,1592141602.0,9.0
2842,FortuneJack.com,CoinSpot.com.au,47375965.0,32.0
2843,396,1226,1320543821.0,5.0
2844,Bter.com,641,240366770.0,3.0
2845,CoinGaming.io,348,2327140183.0,10.0
2846,35,OKCoin.com,670487621.0,14.0
2847,CoinGaming.io,Huobi.com,1243047235.0,10.0
2848,YoBit.net,CoinMotion.com,514985658.0,13.0
2849,Rollin.io,35,233977449.0,55.0
2850,Huobi.com,101,2083606387.0,18.0
2851,HaoBTC.com,469,509651512.0,3.0
2852,PocketDice.io,Paymium.com,9828427.0,6.0
2853,289,Bitcoin.de,11148857010.0,13.0
2854,1805,SatoshiMines.com,12038534.0,3.0
2855,BitZillions.com,SafeDice.com,190200050.0,5.0
2856,73963652,16621,714401778.0,17.0
2857,SafeDice.com,BitZillions.com,340943216.0,5.0
2858,348,73832915,479427525.0,6.0
2859,Rollin.io,BitcoinFog,3737751173.0,25.0
2860,74304487,CoinTrader.net_LocalBitcoins.com,252953670.0,7.0
2861,CoinGaming.io,Loanbase.com,423949060.0,17.0
2862,Bitbond.com,HaoBTC.com,342644868.0,4.0
2863,289,BTCC.com,4243025753.0,25.0
2864,Bitcoin.de,BTCC.com,15593095462.0,15.0
2865,SafeDice.com,Bter.com,201683736.0,3.0
2866,700,HaoBTC.com,45480000.0,1.0
2867,Paymium.com,101,176343795346.0,16.0
2868,LuckyB.it,175,490000.0,1.0
2869,69697250,57,13825170000.0,5.0
2870,175,LuckyB.it,180270470.0,1.0
2871,269,TheRockTrading.com,157688055.0,6.0
2872,898,348,99980000.0,1.0
2873,Bitstamp.net,Matbea.com,121084922791.0,17.0
2874,396,1138,16420925615.0,41.0
2875,BitcoinFog,ePay.info_CoinJoinMess,125116531.0,4.0
2876,Bitcoin.de,Vaultoro.com,9276632030.0,13.0
2877,71554939,OKCoin.com,10070292576.0,35.0
2878,CoinMotion.com,CoinPayments.net,2443173853.0,25.0
2879,641,CoinJar.com,141368498.0,9.0
2880,CoinTrader.net_LocalBitcoins.com,YoBit.net,12751702283.0,5.0
2881,BTCJam.com,SatoshiMines.com,839892206.0,23.0
2882,PocketDice.io,TheRockTrading.com,78446339.0,8.0
2883,CoinGaming.io,1138,504139380.0,22.0
2884,7277,57,374252.0,3.0
2885,SatoshiMines.com,Bter.com,104631122.0,13.0
2886,LuckyB.it,71554939,1309800.0,3.0
2887,BTCJam.com,TheRockTrading.com,552422304.0,5.0
2888,CoinSpot.com.au,289,20158431.0,16.0
2889,ePay.info_CoinJoinMess,71554939,31377557.0,3.0
2890,898,1805,6511025035.0,33.0
2891,CoinPayments.net,1149,262513622.0,15.0
2892,1805,BTCJam.com,815541197.0,6.0
2893,71554939,LuckyB.it,1955210583.0,3.0
2894,PocketDice.io,175,129054674.0,17.0
2895,107,18972,8989021045.0,6.0
2896,Bter.com,Bitcoin.de,10289376588.0,39.0
2897,BX.in.th,18972,1963423319.0,2.0
2898,898,101,346251349.0,3.0
2899,71554939,Bitbond.com,3143336773.0,20.0
2900,SatoshiMines.com,SafeDice.com,168836837.0,51.0
2901,57,821,91270551.0,1.0
2902,SatoshiDice.com,BitZillions.com,12954725.0,3.0
2903,57,523,655204170.0,13.0
2904,BitZillions.com,SatoshiDice.com,41313310.0,2.0
2905,BTC-e.com,Bitcoin.de,151513195277.0,10.0
2906,FYBSG.com,641,9910188081.0,25.0
2907,BTC-e.com,Poloniex.com,715161865658.0,26.0
2908,BTC-e.com,523,64488737491.0,5.0
2909,BTC-e.com,289,418997942692.0,16.0
2910,BitBargain.co.uk,PocketDice.io,65535001.0,2.0
2911,BTC-e.com,269,153951480473.0,3.0
2912,523,SatoshiDice.com,497469402.0,19.0
2913,641,107,44490784.0,14.0
2914,Cryptonator.com,LuckyB.it,11581392.0,11.0
2915,LuckyB.it,Cryptonator.com,6065841.0,10.0
2916,BitBargain.co.uk,Bitbond.com,3137438189.0,9.0
2917,CoinMotion.com,Bit-x.com,1992504475.0,28.0
2918,1070,SatoshiDice.com,175397491.0,9.0
2919,175,CoinPayments.net,535028230.0,23.0
2920,SatoshiMines.com,16621,87694336.0,29.0
2921,700,107,508709646.0,7.0
2922,Cryptonator.com,16621,23065262.0,18.0
2923,BitBargain.co.uk,101,1176975171.0,7.0
2924,FortuneJack.com,CoinPayments.net,75505224.0,21.0
2925,CoinPayments.net,18972,5556417520.0,26.0
2926,469,Huobi.com,61117881694.0,18.0
2927,Bitbond.com,CoinPayments.net,709749143.0,10.0
2928,469,CoinGaming.io,81523948.0,3.0
2929,TheRockTrading.com,BTCJam.com,1429259302.0,4.0
2930,CoinTrader.net_LocalBitcoins.com,Paymium.com,6864886313.0,9.0
2931,MercadoBitcoin.com.br,BTCC.com,594774436.0,5.0
2932,BTC-e.com,CoinPayments.net,198437306902.0,6.0
2933,CoinTrader.net_LocalBitcoins.com,CoinSpot.com.au,7915029423.0,7.0
2934,CoinSpot.com.au,Loanbase.com,224011488.0,4.0
2935,348,1070,110700031.0,1.0
2936,BTCJam.com,CoinCafe.com,111891691.0,10.0
2937,898,999Dice.com,2154732456.0,8.0
2938,BitBargain.co.uk,1138,970778499.0,3.0
2939,Bitstamp.net,74278522,11354995198.0,1.0
2940,Bit-x.com,Paymium.com,27911569.0,4.0
2941,Loanbase.com,227,152246478.0,6.0
2942,61,Bitstamp.net,156813087.0,14.0
2943,PocketDice.io,18972,237447108.0,44.0
2944,Vaultoro.com,MercadoBitcoin.com.br,130638619.0,5.0
2945,61,CoinPayments.net,462226873.0,26.0
2946,YoBit.net,Paymium.com,650814831.0,28.0
2947,700,289,23118187.0,4.0
2948,1567,PocketDice.io,1087100.0,5.0
2949,469,289,546539647.0,5.0
2950,CoinSpot.com.au,73832915,12465760620.0,18.0
2951,70063369,35,3609807954.0,10.0
2952,61,FortuneJack.com,45055397.0,14.0
2953,175,Bit-x.com,3378228441.0,13.0
2954,1805,289,10150070.0,3.0
2955,871,122,3293040.0,2.0
2956,700,SatoshiMines.com,3042669715.0,13.0
2957,269,MercadoBitcoin.com.br,43110400.0,13.0
2958,1070,289,578837451.0,5.0
2959,348,35,20409626.0,5.0
2960,Huobi.com,BitBargain.co.uk,2566068595.0,6.0
2961,SatoshiDice.com,LuckyB.it,8970000.0,1.0
2962,1226,107,1010272.0,1.0
2963,CoinGaming.io,269,147304275.0,22.0
2964,LuckyB.it,SatoshiDice.com,6880000.0,1.0
2965,BtcTrade.com,SatoshiDice.com,3031970613.0,2.0
2966,Bitbond.com,348,705195897.0,5.0
2967,BtcTrade.com,0,5927207796.0,28.0
2968,821,Bter.com,3132147790.0,13.0
2969,BTC-e.com,354,349999924750.0,7.0
2970,898,Vaultoro.com,1062405453.0,4.0
2971,CoinJar.com,348,1798526545.0,8.0
2972,ePay.info_CoinJoinMess,69383113,14316188110.0,21.0
2973,BtcTrade.com,1226,417266579.0,6.0
2974,523,Huobi.com,823923059.0,2.0
2975,523,Bitstamp.net,11757106112.0,22.0
2976,SatoshiDice.com,OKCoin.com,3813993297.0,34.0
2977,73832915,Xapo.com,568683137.0,3.0
2978,CoinSpot.com.au,BX.in.th,104398022.0,3.0
2979,122,354,4041949389.0,14.0
2980,Bit-x.com,1138,161297326.0,9.0
2981,Cryptonator.com,523,282958843.0,36.0
2982,61,Bitcoin.de,9500534.0,3.0
2983,CoinJar.com,Matbea.com,849984240.0,1.0
2984,61,101,89565324.0,3.0
2985,CoinJar.com,Huobi.com,32506261995.0,49.0
2986,Bitbond.com,PocketDice.io,125115898.0,5.0
2987,16621,BTCJam.com,17461691.0,6.0
2988,SatoshiDice.com,CoinSpot.com.au,361101734.0,9.0
2989,Poloniex.com,1391,446208150550.0,12.0
2990,CoinJar.com,Cryptonator.com,1008246602.0,6.0
2991,PocketDice.io,1567,2698335.0,2.0
2992,1567,YoBit.net,90799463.0,9.0
2993,Loanbase.com,BX.in.th,1032241383.0,1.0
2994,871,Rollin.io,18151064.0,8.0
2995,SlushPool.com,PocketDice.io,56439960527.0,37.0
2996,7277,Bitstamp.net,614240.0,11.0
2997,Bitbond.com,BX.in.th,2866289525.0,12.0
2998,CoinCafe.com,OKCoin.com,9666821979.0,6.0
2999,SafeDice.com,175,142088213.0,5.0
3000,1138,57,502570785.0,37.0
3001,Paymium.com,SatoshiDice.com,3601149838.0,2.0
3002,57,1805,1847361849.0,8.0
3003,TheRockTrading.com,ePay.info_CoinJoinMess,23850901101.0,27.0
3004,Paymium.com,SimpleCoin.cz,1761798986.0,1.0
3005,Cryptonator.com,154,32496972.0,7.0
3006,1070,354,2492727.0,3.0
3007,871,354,250177285.0,16.0
3008,BTCJam.com,289,497073586.0,11.0
3009,16621,1149,2140139.0,4.0
3010,Rollin.io,101,21800405.0,4.0
3011,ePay.info_CoinJoinMess,16768780,2309112184.0,5.0
3012,Cryptonator.com,Vaultoro.com,139821091.0,13.0
3013,TheRockTrading.com,Vaultoro.com,801274391.0,2.0
3014,Huobi.com,Bit-x.com,10193063677.0,10.0
3015,898,35,2758854179.0,17.0
3016,Bter.com,1149,6147415.0,1.0
3017,396,16621,8893584192.0,10.0
3018,122,HolyTransaction.com,2599985848.0,1.0
3019,SimpleCoin.cz,Loanbase.com,765689280.0,2.0
3020,SatoshiDice.com,BX.in.th,4240490.0,2.0
3021,CoinPayments.net,1138,112554812.0,70.0
3022,MercadoBitcoin.com.br,999Dice.com,81678496.0,23.0
3023,269,898,20081591.0,12.0
3024,Vaultoro.com,TheRockTrading.com,549393354.0,4.0
3025,BtcTrade.com,HaoBTC.com,68388385572.0,59.0
3026,154,BitcoinFog,133447464.0,1.0
3027,BitBargain.co.uk,289,901575203.0,3.0
3028,SlushPool.com,821,23614866487.0,9.0
3029,7277,Matbea.com,5460.0,1.0
3030,16768780,421,810307053.0,3.0
3031,175,421,1880765393.0,8.0
3032,70063369,421,1107387829.0,3.0
3033,35,175,643048265.0,8.0
3034,1070,SatoshiMines.com,4274844.0,4.0
3035,1805,SatoshiDice.com,1058744.0,1.0
3036,122,Bit-x.com,1156181824.0,4.0
3037,898,469,896152654.0,8.0
3038,SatoshiMines.com,269,30676304.0,13.0
3039,Paymium.com,700,19308333787.0,4.0
3040,CoinMotion.com,700,247800329.0,2.0
3041,Bit-x.com,871,4050997870.0,6.0
3042,269,154,442627966.0,7.0
3043,CoinCafe.com,69383113,2533411433.0,4.0
3044,354,700,6824116861.0,17.0
3045,CoinGaming.io,Cryptonator.com,35624030.0,10.0
3046,354,SafeDice.com,3156470088.0,6.0
3047,469,871,384979691.0,3.0
3048,871,BX.in.th,20144311.0,3.0
3049,Bit-x.com,BitBargain.co.uk,3824880741.0,6.0
3050,SatoshiMines.com,417,1402554640.0,55.0
3051,1149,35,39062646.0,8.0
3052,69697250,999Dice.com,38704590000.0,6.0
3053,1567,Bitcoin.de,3686916.0,7.0
3054,73832915,CoinPayments.net,437396709.0,4.0
3055,CoinGaming.io,700,504750783.0,6.0
3056,227,35,23688679.0,11.0
3057,BtcTrade.com,348,420708729.0,1.0
3058,523,Poloniex.com,1250906853.0,20.0
3059,SafeDice.com,CoinPayments.net,6902064.0,3.0
3060,71554939,871,1596844567.0,9.0
3061,YoBit.net,1805,183239254.0,8.0
3062,CoinSpot.com.au,Bit-x.com,97945015.0,15.0
3063,SatoshiDice.com,348,16153520.0,6.0
3064,Bitcoin.de,821,182740016.0,1.0
3065,Bit-x.com,Rollin.io,1032206590.0,7.0
3066,0,72472408,14718339.0,2.0
3067,CoinCafe.com,Poloniex.com,4529532355.0,5.0
3068,821,107,102047085.0,2.0
3069,Bitbond.com,1138,2440840146.0,12.0
3070,1391,107,284324755.0,20.0
3071,35,Paymium.com,330847655.0,14.0
3072,BTCJam.com,227,356625030.0,3.0
3073,CoinJar.com,PocketDice.io,102614610.0,4.0
3074,SatoshiMines.com,Matbea.com,487217677.0,11.0
3075,SafeDice.com,CoinJar.com,44021778.0,3.0
3076,7277,MercadoBitcoin.com.br,1710876.0,9.0
3077,Paymium.com,999Dice.com,59973534720.0,6.0
3078,TheRockTrading.com,BX.in.th,1439959399.0,3.0
3079,469,227,953675470.0,9.0
3080,154,35,90012740.0,11.0
3081,SimpleCoin.cz,107,796443017.0,8.0
3082,289,BX.in.th,1073291910.0,10.0
3083,348,175,124925496.0,6.0
3084,71554939,1070,2134831389.0,5.0
3085,69697250,Vaultoro.com,34196580000.0,4.0
3086,35,BitBargain.co.uk,317485405.0,3.0
3087,61,BTCJam.com,351285812.0,5.0
3088,SatoshiDice.com,Loanbase.com,1120074965.0,9.0
3089,154,Rollin.io,95073515.0,2.0
3090,269,175,105289496.0,5.0
3091,SatoshiMines.com,18972,11149357.0,4.0
3092,Vaultoro.com,OKCoin.com,3348825728.0,5.0
3093,107,74304487,955703524.0,2.0
3094,BTCJam.com,Huobi.com,290702088.0,7.0
3095,HaoBTC.com,Loanbase.com,56162823836.0,12.0
3096,SatoshiMines.com,354,12623017.0,6.0
3097,Bitcoin.de,898,35503158863.0,22.0
3098,LuckyB.it,CoinTrader.net_LocalBitcoins.com,71420000.0,15.0
3099,SafeDice.com,BTCJam.com,436965981.0,10.0
3100,Loanbase.com,Paymium.com,2627706783.0,6.0
3101,269,101,71990830.0,2.0
3102,CoinTrader.net_LocalBitcoins.com,LuckyB.it,45894319557.0,15.0
3103,SafeDice.com,Loanbase.com,154123810.0,5.0
3104,101,154,1155459.0,1.0
3105,107,154,667796273.0,5.0
3106,122,57,228655211.0,4.0
3107,CoinMotion.com,YoBit.net,339468395.0,13.0
3108,1149,CoinPayments.net,361614576.0,12.0
3109,Huobi.com,898,25560498666.0,6.0
3110,SimpleCoin.cz,523,2248172735.0,13.0
